mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_weights,param_p,param_n_neighbors,param_metric,param_leaf_size,param_algorithm,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Execution Time,Recall,Precision,Accuracy,F1,weights,p,n_neighbors,metric,leaf_size,algorithm
0.2514171600341797,0.03257879203887257,37.55928463935852,1.413197447062944,distance,1,9,manhattan,26,ball_tree,0.9645829759634584,0.9638397934439161,0.9644225837024304,0.9641944765407143,0.9662131564583248,0.9646505972217689,0.0008201954656286416,9,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,9,manhattan,26,ball_tree
0.270768928527832,0.03267310916268612,36.196912908554076,3.4512661663469903,distance,1,19,minkowski,31,ball_tree,0.9616824885329763,0.9606583060978341,0.9614894240023383,0.9613527821171121,0.9626896409415471,0.9615745283383615,0.0006558976825831918,42,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,19,minkowski,31,ball_tree
0.2438333511352539,0.024029669516412014,27.055008506774904,0.8382169696409146,uniform,1,15,manhattan,34,ball_tree,0.9597960123624807,0.9587440361190929,0.9602691221030297,0.9592719246751237,0.9608124953267926,0.959778718117304,0.0007262089106378506,60,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,15,manhattan,34,ball_tree
0.02015719413757324,0.0018087361390142745,104.95876708030701,2.45766388886383,distance,1,15,chebyshev,34,brute,0.9559345933132894,0.954870279363837,0.9569969381587557,0.9564819117348741,0.957275103454354,0.956311765205022,0.0008539991179181605,87,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,15,chebyshev,34,brute
0.2699089050292969,0.04769410000861319,4.046418046951294,0.9357384105395178,uniform,1,14,euclidean,28,auto,0.956564540484185,0.956127766263979,0.9577785640811952,0.9562479057183416,0.9585704834790485,0.9570578520053499,0.0009562330890056884,84,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,14,euclidean,28,auto
0.02137446403503418,0.004549537828384778,16.810456371307374,2.492897441135089,distance,1,17,euclidean,33,brute,0.95848655534816,0.9582513306735343,0.960074204999918,0.9586579872266183,0.9608594087226835,0.9592658973941829,0.0010196974028332374,64,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,17,euclidean,33,brute
0.022571277618408204,0.004120353386503007,106.3228136062622,3.4787155336299596,distance,2,15,chebyshev,30,brute,0.9559345933132894,0.954870279363837,0.9569969381587557,0.9564819117348741,0.957275103454354,0.956311765205022,0.0008539991179181605,87,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,15,chebyshev,30,brute
0.020285654067993163,0.003657243130504561,38.73625626564026,1.5908736717438001,uniform,2,8,manhattan,28,brute,0.9624695546666244,0.96106545820326,0.961641249786006,0.9616261829337053,0.9635885519386762,0.9620781995056543,0.000878090236632417,37,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,8,manhattan,28,brute
0.021775341033935545,0.0035596098985483386,40.01021599769592,1.6748115379795905,distance,2,11,manhattan,33,brute,0.9636864693611868,0.9633862164174368,0.9642285063521739,0.9634725764393524,0.9653113508564406,0.9640170238853181,0.0007104385291268507,18,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,11,manhattan,33,brute
0.1766047954559326,0.016138635066403544,1.6432491779327392,0.23728829719605282,distance,2,7,manhattan,29,kd_tree,0.9651514227315567,0.9636992407709032,0.9646242309284322,0.9645564876172145,0.9671174256954668,0.9650297615487146,0.001142967354866895,7,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,7,manhattan,29,kd_tree
0.17427778244018555,0.00991009173410251,1.5268972396850586,0.044138632958518824,distance,2,10,chebyshev,33,kd_tree,0.9590033823705569,0.9579623186183425,0.9597947606033104,0.957732766000622,0.9606246237855602,0.9590235702756784,0.001090957851720542,69,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,10,chebyshev,33,kd_tree
0.13945298194885253,0.010333737410859275,29.42644419670105,3.03966228488934,uniform,2,12,euclidean,38,ball_tree,0.9571077194405591,0.957147547624483,0.9580636375289818,0.9574028303647727,0.9597277661464177,0.9578899002210427,0.0009806188869982571,81,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,12,euclidean,38,ball_tree
0.22180914878845215,0.010572934052819996,67.1183762550354,8.50110420087105,uniform,2,17,chebyshev,25,ball_tree,0.9519859479052312,0.9509414686063337,0.9522668186070266,0.9519945479963242,0.9519977994149112,0.9518373165059654,0.00046034406970491513,98,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,2,17,chebyshev,25,ball_tree
0.1992192268371582,0.016581406894225187,3.2177324295043945,0.08999374664055289,distance,1,16,manhattan,25,kd_tree,0.9621221470791672,0.9613501858513723,0.962842557820898,0.9621711627709364,0.9638790821883335,0.9624730271421414,0.0008471782807551594,35,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,16,manhattan,25,kd_tree
0.2159900188446045,0.03854567750345066,3.56242413520813,0.1740448802751329,uniform,1,9,minkowski,29,auto,0.962132648818259,0.9612289706230323,0.9620097829188144,0.961543465562208,0.9633464387674779,0.9620522613379585,0.0007238566881455016,39,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,uniform,1,9,minkowski,29,auto
0.2241666316986084,0.02916603546828763,3.710147333145142,0.3071522741173767,distance,1,17,minkowski,24,auto,0.9618413364089703,0.9609418865041542,0.9623513559586916,0.9620480652194101,0.9632197961234465,0.9620804880429346,0.0007383834420858113,36,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,17,minkowski,24,auto
0.21585283279418946,0.021094772493675158,2.3488937854766845,0.16305351599287973,distance,2,6,manhattan,32,auto,0.9660949368565491,0.9650516188928387,0.9657790367992631,0.9660316392600212,0.9670692446327936,0.9660052952882932,0.0006482915076374024,2,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,6,manhattan,32,auto
0.02038540840148926,0.002941078641367832,15.81093111038208,0.3026443814574873,distance,2,5,minkowski,34,brute,0.9623605619048481,0.9633242510308879,0.9643065814581917,0.9637845744722386,0.9665436596533798,0.9640639257039092,0.0013953183321192774,16,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,2,5,minkowski,34,brute
0.021735525131225585,0.0035076666665201563,35.822645568847655,3.139470890772749,distance,1,5,minkowski,20,brute,0.9653918028328541,0.9650954738968232,0.9652002185458535,0.9660697562633986,0.9666028155490278,0.9656720134175913,0.0005758642498162484,5,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,5,minkowski,20,brute
0.19410672187805175,0.010387058763306253,1.9629235744476319,0.16272451547591163,distance,1,16,euclidean,23,auto,0.9591436061677977,0.9583707324694232,0.9605224598152022,0.9589904966731541,0.9611841162263758,0.9596422822703905,0.0010432934078793087,62,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,16,euclidean,23,auto
0.1515650272369385,0.010276402771620544,30.570383071899414,2.621352151680431,distance,1,14,manhattan,36,ball_tree,0.9631923537823507,0.9620804300678639,0.9634931965509386,0.9623706712565818,0.9644921878577597,0.9631257679030989,0.0008566729969386593,25,718.6430711746216,0.9701492537313433,0.970136097199792,0.9701492537313433,0.9700798425374865,distance,1,14,manhattan,36,ball_tree
